bandwidth_max,bandwidth_min,bandwidth_mean,bandwidth_std,flux_max,flux_min,flux_mean,flux_std,zcr_max,zcr_min,zcr_mean,zcr_std,chroma_max,chroma_min,chroma_mean,chroma_std,mfcc_0_max,mfcc_0_min,mfcc_0_mean,mfcc_0_std,mfcc_1_max,mfcc_1_min,mfcc_1_mean,mfcc_1_std,mfcc_2_max,mfcc_2_min,mfcc_2_mean,mfcc_2_std,mfcc_3_max,mfcc_3_min,mfcc_3_mean,mfcc_3_std,mfcc_4_max,mfcc_4_min,mfcc_4_mean,mfcc_4_std,mfcc_5_max,mfcc_5_min,mfcc_5_mean,mfcc_5_std,mfcc_6_max,mfcc_6_min,mfcc_6_mean,mfcc_6_std,mfcc_7_max,mfcc_7_min,mfcc_7_mean,mfcc_7_std,mfcc_8_max,mfcc_8_min,mfcc_8_mean,mfcc_8_std,mfcc_9_max,mfcc_9_min,mfcc_9_mean,mfcc_9_std,mfcc_10_max,mfcc_10_min,mfcc_10_mean,mfcc_10_std,mfcc_11_max,mfcc_11_min,mfcc_11_mean,mfcc_11_std,mfcc_12_max,mfcc_12_min,mfcc_12_mean,mfcc_12_std,mfcc_13_max,mfcc_13_min,mfcc_13_mean,mfcc_13_std,mfcc_14_max,mfcc_14_min,mfcc_14_mean,mfcc_14_std,mfcc_15_max,mfcc_15_min,mfcc_15_mean,mfcc_15_std,mfcc_16_max,mfcc_16_min,mfcc_16_mean,mfcc_16_std,mfcc_17_max,mfcc_17_min,mfcc_17_mean,mfcc_17_std,mfcc_18_max,mfcc_18_min,mfcc_18_mean,mfcc_18_std,mfcc_19_max,mfcc_19_min,mfcc_19_mean,mfcc_19_std,mfcc_20_max,mfcc_20_min,mfcc_20_mean,mfcc_20_std,genre
3742.472289088601,1691.3047878628918,2728.313581500485,359.56574549021025,12.188879,0.0,1.6247371,1.8670511,0.4033203125,0.017578125,0.1402841101489938,0.05347043326100227,1.0,0.007756464,0.43156642,0.28776124,41.577557,-197.6486,-53.44801,41.97893,138.46852,-15.875143,56.161034,27.940893,48.28672,-72.99957,-6.3209867,18.070724,74.975334,-18.137436,31.619057,17.83236,37.617615,-45.085716,4.6533747,11.474495,51.14026,-23.123112,16.347414,10.28232,35.81819,-21.562439,4.119817,9.29366,23.500877,-37.536896,1.882328,9.42518,19.955133,-24.541029,-0.38823882,7.6130786,37.773552,-21.429846,2.495932,6.983411,21.793396,-24.080696,-0.5415109,7.672361,23.715494,-23.774807,0.9562786,7.0203705,19.401417,-23.578167,0.49564818,6.446983,19.404892,-24.58762,-0.16682082,6.4744735,29.984138,-27.817732,-1.8157804,6.5801625,20.00479,-34.153534,-2.5324876,6.9619865,27.291372,-22.992653,0.8160483,7.496485,23.245539,-31.844769,-0.34222034,7.058194,33.55062,-21.842978,0.5600922,7.9062266,28.664373,-26.505617,2.7850673,7.9973097,33.80878,-21.033274,1.4227854,7.910717,disco
3702.1292389525174,1601.309827962321,2424.96101766997,313.70974343359137,11.484066,0.0,1.4546338,1.4554327,0.54345703125,0.03955078125,0.16440792497097523,0.056134258539823005,1.0,0.004756685,0.4553413,0.29440096,62.893326,-161.7002,-32.46717,40.185,123.37636,-19.285269,65.00106,20.366398,45.905228,-85.76198,-26.697556,19.58916,72.417946,-5.8686476,30.282536,14.708721,40.330826,-48.238686,5.7431283,12.802708,41.461525,-29.375381,11.739748,11.102873,30.451303,-44.178787,-2.1584125,11.726041,40.40016,-25.204163,10.449982,8.998973,28.939384,-38.42605,-2.361821,9.808547,29.369518,-21.770187,5.3235164,8.631512,25.59784,-32.45086,-3.8081305,9.888235,22.36541,-24.102875,-0.8611962,7.6611137,21.555305,-31.251389,-0.18782553,8.235781,27.395119,-21.654964,3.4654245,7.455326,28.894703,-27.49334,-3.0110605,7.7588434,43.52349,-22.329004,0.4356225,8.624056,29.554821,-22.965183,-0.9314215,8.071898,47.799477,-20.69912,1.178315,8.148499,33.83938,-33.488136,0.0062355064,8.741658,33.48941,-24.74879,2.8587084,9.046275,25.521008,-27.315292,0.2994115,7.538285,disco
3646.632460085915,1527.0828903385557,2623.3927918022673,412.88978462403196,14.096666,0.0,1.8064466,2.3224971,0.6611328125,0.03173828125,0.17065354102167182,0.06878800778479255,1.0,0.009380548,0.44215423,0.28048763,68.67224,-277.21896,-68.970566,64.309654,142.80206,-30.816189,63.131035,24.936666,55.977154,-81.844986,-15.854861,23.190746,66.49156,-18.397072,28.00219,12.486236,40.48983,-36.9367,8.183475,12.329033,31.00315,-19.366829,7.321165,8.574099,18.33017,-30.90467,-4.936118,7.948537,27.891617,-17.573149,9.494793,6.3495746,17.079304,-33.541664,-0.9736147,7.1109,21.23,-26.102749,-1.6035987,7.5462675,24.409824,-30.13127,-6.1901293,7.4331713,19.125216,-26.339596,-3.9367528,7.0682726,20.43924,-24.925293,-1.1710128,6.85624,13.316269,-28.638302,-6.543671,6.29458,19.496212,-29.800869,-6.177693,6.586355,15.540983,-26.848543,-5.0452127,5.488528,20.404045,-28.076374,-4.4068336,6.517375,15.774138,-26.000069,-5.375081,6.357859,19.250881,-28.55122,-1.6540104,6.532165,19.455559,-28.413757,-0.8894558,6.842887,20.37139,-20.839773,1.2302575,5.816148,disco
3545.1906924162345,2019.5783765710053,2624.146129924466,276.52695384867,8.351874,0.0,1.3285202,1.115415,0.57421875,0.03173828125,0.15032410990712075,0.05951471278529785,1.0,0.003935704,0.43755716,0.29606387,72.34628,-141.42668,-6.7841387,34.24005,116.26268,-39.975544,61.12633,19.562664,31.262857,-65.30938,-16.656654,17.192331,59.28241,-4.2436323,27.431993,11.316622,39.177864,-34.257893,7.7223644,12.35954,49.924564,-21.59626,16.008894,9.792343,29.971872,-23.947918,4.6347065,10.226876,37.371353,-11.984267,11.4495,8.429041,20.895508,-24.18271,0.336292,7.865485,38.782486,-14.652033,9.832177,7.6238923,25.728745,-18.832977,3.1856217,7.0206547,30.99991,-24.429764,5.025588,8.087631,24.845123,-23.535614,-1.8622084,7.1322393,21.370998,-18.919483,1.4820429,6.592987,26.578217,-23.354122,0.9412414,7.7346306,22.335642,-22.79561,-0.43822497,7.746299,37.684856,-27.47974,-0.7317001,8.526847,40.402325,-18.082306,4.4446707,8.044598,32.461136,-26.811005,-1.8448051,7.7599864,34.606117,-29.230087,-0.6028676,8.33454,32.038345,-25.07158,-0.59196216,9.819486,disco
3855.193497831709,1946.2105983110982,3007.9676708741654,332.5358828610608,9.035554,0.0,1.5166886,1.5517346,0.6328125,0.0244140625,0.13097653226586686,0.07374647961316932,1.0,0.0028032803,0.3736674,0.3038781,47.05075,-171.7777,-41.32795,38.87535,127.4301,-35.11273,62.794346,22.771818,82.67154,-68.84282,7.325327,18.879267,67.21763,-34.64125,12.125494,13.194746,36.35354,-27.863186,6.3566375,10.341894,50.83472,-42.77406,9.265047,11.61776,31.501657,-37.435116,3.09309,11.073091,39.8248,-11.384577,13.867353,8.662072,22.828201,-33.518284,0.16360398,8.458419,34.13501,-20.599909,8.0671015,7.769757,28.094654,-26.026773,-2.6970012,8.394335,19.18745,-31.234467,-7.219517,7.8169174,24.590532,-22.103249,-3.2453783,6.580534,22.273438,-27.30344,-1.9231244,6.901306,20.537064,-21.152369,0.5200374,6.468499,14.820896,-21.5723,-3.1877127,6.7026243,13.305968,-30.793148,-5.547015,6.966229,12.01309,-31.248268,-9.166517,6.073809,13.04757,-37.661407,-10.670773,6.915281,30.30743,-29.904266,-5.9729233,7.4761806,29.649027,-30.983633,-6.005093,7.193067,disco
3634.1025475508213,1568.2657661444941,2613.798191544122,360.0003108691896,16.255003,0.0,1.5646214,1.6770682,0.45458984375,0.0146484375,0.13174939229392416,0.06218414451623731,1.0,0.0012553312,0.42879608,0.3017946,47.187115,-270.36993,-57.66927,48.412506,154.8901,-31.436949,68.380356,25.951035,47.71017,-91.84124,-15.251752,19.474863,73.42744,-28.09774,23.414114,15.276277,49.625134,-28.500767,14.855438,11.566164,51.5759,-38.888153,13.172661,12.29313,39.961655,-30.613245,2.1979191,9.454947,40.97245,-14.632877,12.811309,8.746152,23.507607,-36.716164,0.06121484,9.774774,42.391525,-10.38538,12.777958,8.042651,22.355083,-30.454834,0.03940573,8.472329,26.401632,-24.7271,3.3698213,7.5141525,19.650799,-27.985397,0.81511045,7.3429356,27.282982,-20.493084,1.0514908,7.235091,25.673546,-28.028307,0.5454104,6.5952353,41.829338,-22.809547,2.9783316,8.905672,37.181747,-23.017181,2.9126883,8.838209,37.33156,-26.357548,4.022737,9.414622,30.250984,-19.52583,0.5252391,7.825466,38.451767,-30.433903,1.960363,8.164644,33.13124,-36.900955,-1.4977559,8.397321,disco
4167.753671041503,2035.6400462599308,3108.97168394989,295.97366006700634,13.417342,0.0,1.303845,1.3851919,0.39453125,0.0166015625,0.15957688842395512,0.06959175580256804,1.0,0.01317657,0.42132524,0.28621745,39.998096,-252.08794,-40.070427,51.317043,136.90875,-6.5659995,56.20911,20.145962,99.40912,-28.48904,23.679754,17.529343,71.04051,-3.2094994,31.92545,14.475109,31.656393,-27.925802,2.4516678,10.657239,32.651764,-28.131535,2.5737195,10.6212635,29.901192,-29.160099,-2.4787798,10.955781,26.98986,-18.299305,3.0920587,7.461232,35.911354,-24.328323,1.8828639,9.846408,29.83268,-15.272585,3.3509662,8.088451,22.884192,-21.796497,0.0001427618,6.708477,24.805256,-21.261673,-1.5209645,7.2238507,15.792786,-23.875584,-2.4554949,6.4381037,17.768162,-28.642544,-5.073821,6.547166,18.486937,-22.56298,-3.6762688,5.9836316,9.739547,-25.67228,-7.849821,5.928626,23.99728,-22.217205,-3.0386093,7.443838,21.059502,-27.953474,-2.7839167,6.7404323,24.389503,-27.83743,-7.496366,8.364867,28.159554,-24.121082,-3.6325722,8.189322,17.854912,-25.987747,-1.8727434,7.376862,disco
3429.5451303858335,1861.6837524112057,2812.6634815434513,241.5763437825153,8.827343,0.0,1.3620007,1.2223547,0.37939453125,0.029296875,0.156306688999613,0.05200051163441934,1.0,0.010833603,0.43621334,0.27577832,42.911037,-126.33731,-23.927664,32.494637,131.70773,4.9258676,61.220757,19.2317,65.62135,-38.437096,-0.9586991,13.169732,62.643726,-5.171333,25.331015,10.753072,29.895096,-22.509615,0.39423466,8.341041,43.193077,-34.493507,6.0302544,9.081338,29.880241,-21.650831,2.4890816,7.481739,23.473362,-13.597578,6.189192,6.187473,24.677055,-27.560312,-0.32926688,7.7263436,42.13684,-14.117248,9.696876,8.258092,16.801586,-30.21227,-5.5078354,6.731968,21.50623,-22.855007,1.0618181,6.2398376,18.752728,-24.52185,-2.4369648,6.965564,18.84927,-26.254797,-0.5666199,6.1491737,16.252169,-20.412899,-1.5567182,6.2357187,20.687643,-17.099564,-0.8967289,5.6876216,11.508627,-23.209389,-6.7337766,5.702707,16.422863,-22.142426,-3.7109935,6.1765065,18.570929,-23.63198,-4.4605083,6.074223,19.729053,-21.32361,-0.7739851,6.8946857,15.614712,-24.303268,-3.8919556,5.767215,disco
4167.386650614614,1067.6299213038337,2806.6080821145583,564.4705254808031,13.917913,0.0,1.3998872,1.7274702,0.24658203125,0.02099609375,0.09018917497097523,0.03945344429217535,1.0,0.006490346,0.4146435,0.28199345,69.072266,-213.2813,-46.826416,50.17282,224.06807,35.87946,103.7258,29.796513,72.933334,-27.887457,22.146416,19.9726,47.2835,-30.60542,9.233178,13.597399,36.756012,-28.047628,2.2635014,12.049892,23.727634,-38.210514,-4.791668,10.687335,39.19764,-30.528086,4.8094583,11.905966,21.455536,-24.53316,0.95852304,7.5169997,17.133202,-34.558517,-9.410542,7.6584535,27.497381,-26.522932,-1.0655137,9.354075,20.625446,-29.39246,-0.8630862,7.7389703,15.089946,-23.353054,-5.27438,7.0602036,23.18443,-27.183165,-1.7578694,7.7320533,19.508783,-29.644213,-3.6494381,6.6776795,12.539075,-28.761204,-4.312637,6.2903447,24.895367,-19.436728,-0.086329035,5.986448,14.93252,-31.900139,-2.5016925,6.6058574,17.378233,-22.150509,0.5423791,5.7238736,21.680344,-18.72989,2.5184677,6.13364,20.334192,-22.459671,-3.5447366,6.848545,33.099087,-20.809284,-2.6544259,6.648698,disco
3805.094157920895,1436.1215543789892,2564.570367987845,427.205819970806,9.540012,0.0,1.5028082,1.5353929,0.3544921875,0.0166015625,0.11443506010545666,0.047486323089410205,1.0,0.0073855757,0.43456843,0.2880965,54.271282,-169.09122,-36.030983,43.438545,178.06244,14.170131,83.65931,27.224272,70.57228,-52.829132,-2.7294114,17.70173,65.60561,-9.920031,32.392513,12.769864,37.4869,-25.973793,9.1963415,8.717133,30.549831,-26.321777,4.1342163,9.906215,33.0477,-23.683182,0.033838987,9.379091,44.97512,-13.369969,11.114394,7.7905393,23.02696,-30.827328,-2.8908205,7.6764183,29.699411,-20.990635,7.905869,7.008977,33.945847,-26.579216,0.61443704,8.184441,21.608828,-20.58991,3.6502342,6.7261953,42.20536,-24.031582,3.7515378,7.861987,28.692478,-14.904224,4.070797,6.4655027,31.786789,-26.009281,-3.3186333,7.2440286,38.656914,-23.189457,0.09888033,8.320415,31.618628,-34.100464,-3.843196,7.475006,29.139904,-22.610851,-0.50684446,7.5802236,20.127903,-27.37399,-3.4149015,7.571207,34.218624,-30.723671,-0.7712105,8.024308,35.71184,-26.43964,-1.746984,8.847801,disco
4079.5406549738505,1369.4498482534623,2670.267567230185,542.6898751282476,12.6988325,0.0,1.7025853,2.0472224,0.4482421875,0.017578125,0.12076004075561146,0.06479467245650906,1.0,0.011680939,0.40469867,0.28170797,46.12517,-256.28076,-98.156845,58.651077,179.1887,-0.0538885,92.40119,29.34543,79.9075,-47.42879,2.6636736,20.767262,59.28781,-26.66227,19.337894,16.811554,45.210052,-40.947514,3.586051,13.791771,27.646536,-40.93773,-1.7657076,11.836869,21.298595,-25.728592,-1.7049835,8.58742,27.221006,-25.969833,-3.1714423,8.627951,15.742041,-36.71334,-9.09204,8.806225,19.717018,-27.996323,-4.080457,7.3462505,19.776512,-28.072119,-5.1855764,8.0710535,13.348015,-35.30709,-5.48785,7.2494535,15.095923,-25.130081,-4.233516,6.8319206,13.304628,-24.433422,-3.771359,5.924105,17.934746,-22.698784,-1.7159791,5.8474708,10.93416,-26.654087,-5.584648,6.580811,14.095775,-21.194607,-4.687199,5.472355,19.428486,-23.198765,-2.7077782,6.2354074,28.872248,-26.780495,-1.842392,7.697367,14.040173,-32.98304,-3.0930297,5.470861,14.233007,-24.623457,-2.5210602,5.9349055,disco
4187.107632965753,2003.7684628414606,3001.112961625111,332.6946815116644,20.355062,0.0,1.8485395,2.6339622,0.380859375,0.0205078125,0.14359928284636223,0.052447509908184614,1.0,0.0015759998,0.37004274,0.29705113,54.514225,-315.20697,-73.150406,61.51963,141.8121,11.851604,71.752396,22.724756,119.15611,-52.641422,12.0955715,23.54708,75.335205,-69.434715,1.3943439,21.13056,63.850777,-33.4121,4.529426,15.272298,57.287987,-45.562916,10.863227,14.236675,41.871048,-40.000854,3.870923,13.14716,35.669567,-39.528202,0.938661,10.779794,25.108253,-54.768997,-5.9797716,11.660251,39.008644,-20.933346,9.034468,9.495133,22.407524,-37.23262,-2.3677688,9.596479,28.318638,-23.488773,3.555212,8.403229,30.508354,-30.4727,-0.14264001,8.932306,32.684658,-27.322948,3.1092381,8.439162,27.873135,-28.7769,-0.07392059,8.384109,36.57939,-24.674427,0.3649058,9.084298,36.95639,-20.311844,1.084568,8.327972,35.33219,-29.950779,1.5209072,8.864814,37.92163,-21.277996,2.3046873,9.572725,33.97728,-28.951221,1.9287057,9.924231,25.945507,-44.78175,-2.4659436,9.159355,disco
4114.97193180564,831.2015148935266,2143.8992865618725,747.3600333722411,20.481306,0.0,1.6291962,2.4714684,0.4228515625,0.009765625,0.10366263847232972,0.05283107384774578,1.0,0.003587519,0.44494396,0.28669012,64.91909,-369.81268,-95.10371,92.61107,205.6063,21.182531,109.35317,40.46224,75.10089,-81.08625,-30.161179,29.302103,69.417175,-41.30194,16.358656,15.944222,63.1362,-36.52016,20.03973,17.428415,39.3396,-15.537875,11.962816,8.250352,24.826424,-33.303883,3.48553,10.454784,25.895414,-21.286318,6.1739693,6.83456,25.423357,-15.878847,5.2001824,5.7912397,28.69963,-14.236359,8.620756,6.0691447,17.625076,-15.578682,0.34259653,5.8079505,18.233974,-21.94893,0.38362703,6.0528955,20.95705,-17.026062,0.5362716,6.054369,20.02115,-20.289635,-1.8029801,5.7611394,19.927708,-17.450342,0.97747785,5.4111557,19.070389,-16.183119,-0.063978635,5.6300826,14.7422905,-20.259703,-3.6734533,5.8848195,15.361451,-19.326698,-2.1387339,5.4834886,14.716259,-24.452517,-3.6518173,5.854613,16.175333,-22.905716,-4.407776,5.734445,14.9680395,-26.64561,-3.4469473,6.054179,disco
3039.6148027694308,925.2942753805083,2114.9873976299077,438.76261082375515,10.979004,0.0,1.5553879,1.6071864,0.43896484375,0.02734375,0.10330171850812693,0.04704912919051391,1.0,0.0015164226,0.34271052,0.29540697,-5.490771,-329.48138,-103.961624,54.643642,215.59152,6.785436,105.809135,37.667492,53.211327,-64.024216,-14.325732,20.955404,79.92523,-14.314208,36.73847,15.266929,38.180466,-56.042274,-10.348667,14.118836,51.81186,-10.986154,16.81085,9.335332,16.976646,-37.454887,-6.8228097,8.748294,35.466854,-23.281128,8.140345,8.629217,15.55869,-35.935627,-4.461959,8.166337,29.078835,-39.159954,0.98826367,8.880453,18.395493,-36.77987,-10.006155,8.82407,30.065632,-20.616356,0.38354298,7.991812,21.659641,-27.245026,-1.7078525,7.499363,34.1004,-18.89223,2.9656322,7.4599977,28.508993,-21.359873,-0.89472985,6.9481287,17.176382,-20.386047,-3.0466807,6.2869253,22.760654,-23.55402,-4.439489,7.0624394,17.529789,-28.162806,-6.513695,6.9467335,19.37048,-30.546028,-8.457305,8.236766,23.514626,-29.976511,-2.7770846,7.9901567,26.951958,-25.448278,-2.350495,9.049908,disco
3955.8780182127653,1721.4479457003165,3305.018067249885,472.3229176340839,12.409929,0.0,1.6785076,2.0636187,0.3408203125,0.029296875,0.1240548054131192,0.044995280001122386,1.0,0.0008845805,0.401155,0.29650483,32.63334,-222.27118,-115.132545,50.395992,141.6522,24.212425,70.42538,21.962406,79.82766,-44.5875,31.242792,28.61603,43.902283,-57.67531,11.176329,15.826472,36.052128,-18.731667,13.06419,11.219667,32.464306,-33.271523,3.867458,10.71529,26.242779,-24.206387,1.8087032,7.1877236,28.600105,-27.012661,4.9707108,8.815499,24.447298,-35.89869,-1.0388266,8.843525,35.59592,-15.593088,3.9260273,7.306562,21.542248,-36.34652,-1.2926352,9.061843,21.983742,-31.126068,-0.68841565,7.6653686,25.40549,-25.27296,-1.0751352,6.375241,16.94941,-20.79919,-0.14145264,5.859469,25.997406,-19.451199,-2.1613638,7.4404845,17.970837,-25.491924,-2.3170586,6.846442,11.610698,-38.195885,-6.3917284,7.728505,15.270885,-45.06691,-5.3133707,8.497881,14.013824,-33.277306,-4.9977107,6.39655,24.850773,-26.255653,-3.8522284,6.790494,23.26376,-25.723278,-2.0105445,6.7673483,disco
4149.970718960753,1852.0811817301442,3249.3744817446714,334.9650657956967,10.616616,0.0,1.4526852,1.6167189,0.65771484375,0.0224609375,0.17289993711300308,0.09129611456605723,1.0,0.008775199,0.43536064,0.29910958,31.376835,-222.58102,-71.94239,45.71869,120.95533,-15.2607765,46.88916,21.372257,74.90681,-19.610836,21.026213,15.001791,73.19785,-5.6160893,29.950956,13.600837,45.012154,-26.584068,9.497893,11.820898,29.993645,-30.144814,2.4052784,9.682901,33.203705,-24.199425,8.244612,8.8132515,21.157036,-29.498167,2.5142548,8.051182,28.492952,-20.491413,-2.162969,6.359784,32.521862,-26.837793,0.43971252,7.903039,24.732174,-20.018356,-0.2331874,7.2806916,20.31352,-23.97625,-1.5565153,6.9903126,17.711176,-22.467997,-3.6136649,5.9768524,15.962523,-21.777615,-3.8174977,6.294308,13.411468,-29.56267,-5.2896686,5.6203604,17.261183,-17.715212,-2.9235542,6.1457667,19.972733,-26.469585,-2.9003375,7.918378,19.208221,-22.402096,-1.7993289,6.782472,31.561966,-22.118517,-0.71562344,7.7077413,26.540302,-27.470816,-0.98826045,7.437305,22.338799,-19.37697,-1.9741021,6.6446457,disco
3881.9998480011013,1682.010990440882,2934.9943699628348,316.19713046737604,16.666828,0.0,1.4784243,1.9075283,0.63134765625,0.0087890625,0.15100324412248453,0.08116006648234539,1.0,0.0030391633,0.43526304,0.29448685,83.454895,-234.09686,-32.173412,52.414017,154.29018,-51.40988,60.033607,27.748617,69.41972,-68.541855,3.3775675,20.138948,67.37862,-34.178864,18.969069,19.471561,42.75232,-40.832794,4.326335,16.942879,38.92179,-38.691494,0.681135,13.522647,26.010752,-40.516792,-2.0263913,12.895146,35.50982,-31.551418,1.3316941,10.327097,24.455242,-32.72149,-4.64699,9.4155655,35.061684,-24.814953,3.7893417,8.46244,18.305183,-28.363895,-6.734154,7.5522385,15.035882,-24.544716,-4.892331,6.224655,24.28673,-33.47715,-2.3437293,7.635768,17.227478,-22.847721,-1.6774993,6.2746596,26.813576,-22.641586,-3.493383,6.900447,29.392864,-21.600605,-2.6775057,6.683752,27.469662,-17.320263,1.0068876,6.3309617,34.321632,-18.599174,4.012039,7.7509336,32.03914,-15.955132,4.7022734,7.5257835,37.679688,-17.212002,5.8544073,7.0623784,32.4712,-26.814323,2.7622466,6.9821076,disco
3857.6555278395617,1529.1087245786389,2709.990168607656,360.5367452212228,9.997954,0.0,1.53037,1.5942936,0.3427734375,0.02294921875,0.12025853207236842,0.03886628306928901,1.0,0.004710035,0.37260482,0.28462937,33.14879,-211.85733,-69.599335,48.217476,164.43146,32.538708,83.05957,20.990513,35.605846,-59.138138,-16.599524,17.48306,39.460262,-34.388367,0.11946942,13.759998,38.873318,-31.361044,7.4157043,10.225967,33.78421,-31.533405,0.7696189,10.038503,34.42362,-21.037914,1.3370081,8.664892,26.960285,-23.132603,4.6906857,7.707857,26.818476,-28.826485,-1.4208714,8.618706,30.158466,-23.12923,3.328473,8.159072,32.24066,-26.400564,-2.8755643,7.837822,19.55191,-35.59671,-8.202937,8.078999,17.699924,-28.419788,-5.765528,6.922665,21.816685,-18.506208,-0.2663811,6.443968,17.099052,-22.412008,-3.2104323,6.0157995,28.302746,-22.245289,-1.8850925,7.033575,30.99399,-18.013197,4.043784,7.3487697,28.69359,-14.572208,3.6543794,6.6210437,23.080482,-17.856508,1.9138741,7.007265,28.788038,-20.918913,3.6086924,7.466781,26.358875,-25.32307,-0.95495456,8.265848,disco
4111.032132723497,1456.0781976621045,2575.804759862201,454.3086225680036,13.300155,0.0,2.0041983,2.860187,0.38671875,0.0224609375,0.0996603950996517,0.050123410109899146,1.0,0.00021514433,0.35809016,0.3061419,14.368754,-325.41553,-124.19868,68.41376,174.6387,10.83789,90.16967,29.917175,61.806816,-68.13401,-11.312609,16.51525,48.235752,-41.631416,10.940362,15.650412,31.209293,-37.44982,-1.1521436,10.61663,25.854492,-48.3709,-3.7543976,13.5439205,28.817692,-33.004322,-0.8530474,11.009571,27.874527,-42.456207,-3.840254,10.880989,25.08384,-38.457905,-3.7089515,10.174666,24.767128,-26.431614,-0.26702476,9.262861,20.096003,-33.359604,-5.8232455,8.584737,24.719864,-22.014591,-3.4306006,8.025864,21.574856,-38.876625,-4.6257415,9.557286,19.032635,-34.360836,-4.559666,8.580006,13.025907,-34.633255,-5.4870396,7.078511,16.117336,-35.5867,-5.199043,6.069445,21.801748,-30.908564,-4.6086793,6.2244983,22.144888,-26.98254,-1.811132,6.6837487,28.076288,-23.540997,-1.3179176,7.322023,28.197233,-23.14555,-1.9561292,7.631671,27.897732,-39.92605,-4.032153,8.353232,disco
4213.762750526028,1634.1327950056439,2969.134343573965,347.0560930012535,15.297791,0.0,1.719535,2.0353115,0.6142578125,0.00830078125,0.1315751681017802,0.0744159069546085,1.0,0.00439987,0.4012705,0.29365802,39.15727,-237.62616,-68.09459,51.733757,141.58398,-13.3060255,66.36573,23.354137,103.82614,-49.067417,11.869311,17.996586,78.43765,-21.478514,21.982038,18.501442,51.828796,-26.777864,9.769293,12.883426,38.056747,-27.194427,6.6966743,10.988838,52.210117,-27.080885,1.6115297,11.506767,37.774445,-21.060959,3.8194947,8.252147,32.388702,-26.651417,0.95873666,8.517563,41.248116,-25.728342,4.773914,8.843122,28.402735,-27.622082,-4.2044983,7.859812,20.533344,-23.462734,-0.05883117,7.2261715,19.693653,-22.756714,-1.2347755,7.3103223,26.225805,-25.302597,0.07779587,7.3644314,21.316776,-30.719233,-1.1298578,7.5988045,25.381077,-36.230766,-2.0621068,7.6902637,33.209717,-24.619818,2.565989,7.959534,38.1771,-23.95951,1.3888539,8.162482,42.577908,-25.708508,2.1794925,9.211383,36.262924,-24.747879,2.2477424,8.941139,29.882927,-31.294922,1.2820014,7.6467905,disco
4032.543641380826,1443.6112283659745,2990.754025181939,517.9792394845051,19.546518,0.0,2.1558723,2.6852946,0.4755859375,0.0078125,0.10124882086880804,0.07425717021928806,1.0,0.0023301956,0.48534432,0.2943286,31.057978,-424.48666,-155.63731,81.180115,166.61334,-61.657623,60.568497,35.086876,109.20824,-72.54567,23.166864,37.681225,109.21904,-36.3358,31.186348,17.8764,70.36273,-41.671894,25.054384,16.216963,52.871124,-21.639416,16.906994,12.340706,54.831345,-23.086931,9.43836,10.809049,35.921715,-26.561092,8.449133,10.990596,36.095627,-30.692568,5.317451,9.7589855,36.91201,-22.227112,6.5566573,7.89631,36.033436,-26.580053,5.7627544,9.337791,28.33712,-21.738045,3.9231863,7.5178285,44.66143,-20.323954,7.5597153,8.199297,25.268353,-20.092672,2.156522,6.668987,29.37439,-17.497425,4.4279866,7.36191,30.614492,-13.499323,4.3452907,6.882414,22.780058,-21.390404,-0.02313582,6.3101387,21.155762,-21.5237,0.8937063,6.7568016,21.547733,-20.882782,-0.49496517,6.2722464,22.265396,-27.73847,-4.7843685,6.631829,12.911661,-29.724012,-4.068098,5.557492,disco
4046.5588821602164,2359.2344681345107,3188.443143791837,289.3521929770218,10.574652,0.0,1.4996914,1.5754099,0.72314453125,0.03271484375,0.1982474784732972,0.11595202962257423,1.0,0.010653864,0.48300156,0.28491732,77.39689,-165.09795,-20.481245,41.05844,108.329926,-19.493986,53.708107,20.769691,59.7078,-41.971043,5.945926,19.067728,60.719376,-35.731422,10.153068,14.3194275,50.981842,-25.013102,17.057161,11.221384,27.537493,-14.601637,9.541378,7.7671404,27.258682,-25.769999,4.6119027,8.625854,25.013176,-16.239952,6.398941,7.0190134,21.990704,-22.462101,-0.33330116,7.298027,22.576702,-29.316607,1.7238895,8.011362,37.350998,-20.49972,3.6845264,8.983935,19.793324,-23.897234,-0.77463174,6.3594604,17.046638,-27.327053,-5.887973,6.897246,22.355648,-14.841091,2.321911,6.2952747,19.438755,-18.952374,0.36891213,5.5955524,20.42682,-17.870243,2.7516134,5.527379,26.050684,-20.644333,-0.5318566,5.734269,18.821283,-15.221175,-1.2027638,5.6240997,20.388264,-16.969843,0.24694543,5.577783,21.915216,-19.624462,-1.2757894,5.683908,14.775679,-23.663979,-3.898662,5.760084,disco
